timestamp,battery_level,battery_voltage,battery_current,battery_power,battery_temperature,screen_status,bright_level,cpu_usage,frequency_core0,frequency_core1,frequency_core2,frequency_core3,frequency_core4,frequency_core5,frequency_core6,frequency_core7,wifi_status,wifi_rx,wifi_tx,wifi_intensity,mobile_status,mobile_mode,mobile_rx,mobile_tx,network_mode,gps_activity,bluetooth
13952,0.51,3.869,-0.185546,-0.717877474,24.5,0,5,50,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,585,468,-57,0,0,0,0,1,1,0
13953,0.51,3.869,-0.185546,-0.717877474,24.5,0,5,87,1516.8,1516.8,1516.8,1516.8,710.4,710.4,710.4,844.8,1,585,468,-57,0,0,0,0,1,1,0
13954,0.51,3.869,-0.016113,-0.062341197,24.5,0,5,89,1516.8,1516.8,1516.8,1516.8,1056.0,1056.0,1056.0,3187.2,1,585,468,-57,0,0,0,0,1,1,0
13955,0.51,3.873,-0.593261,-2.297699853,24.5,0,5,50,1804.8,1804.8,1804.8,1804.8,1171.2,1171.2,1171.2,844.8,1,585,468,-57,0,0,0,0,1,1,0
13956,0.51,3.873,-0.230956,-0.894492588,24.5,0,5,50,1804.8,1804.8,1804.8,1804.8,940.8,940.8,940.8,844.8,1,585,468,-57,0,0,0,0,1,1,0
13957,0.51,3.873,-0.014648,-0.056731704,24.5,0,5,84,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,585,468,-57,0,0,0,0,1,1,0
13958,0.51,3.873,-0.015624,-0.060511752,24.5,0,5,50,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,585,468,-57,0,0,0,0,1,1,0
13959,0.51,3.873,-0.333495,-1.291626135,24.5,0,5,50,1804.8,1804.8,1804.8,1804.8,1670.4,1670.4,1670.4,844.8,1,585,468,-57,0,0,0,0,1,1,0
13960,0.51,3.873,-0.358886,-1.389965478,24.5,0,5,50,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,585,468,-57,0,0,0,0,1,1,0
13961,0.51,3.873,-0.188476,-0.729967548,24.5,0,5,50,1804.8,1804.8,1804.8,1804.8,940.8,940.8,940.8,844.8,1,585,468,-57,0,0,0,0,1,1,0
13962,0.51,3.873,-0.188476,-0.729967548,24.5,0,5,50,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,585,468,-57,0,0,0,0,1,1,0
13963,0.51,3.869,-0.066406,-0.256924814,24.5,0,5,50,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,585,468,-57,0,0,0,0,1,1,0
13964,0.51,3.869,-0.340331,-1.316740639,24.5,0,5,50,1420.8,1420.8,1420.8,1420.8,710.4,710.4,710.4,844.8,1,585,468,-57,0,0,0,0,1,1,0
13965,0.51,3.869,-0.394042,-1.524548498,24.5,0,5,50,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,585,468,-57,0,0,0,0,1,1,0
13966,0.51,3.869,-0.185546,-0.717877474,24.5,0,5,50,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,585,468,-57,0,0,0,0,1,1,0
13967,0.51,3.869,-0.185546,-0.717877474,24.5,0,5,87,1516.8,1516.8,1516.8,1516.8,710.4,710.4,710.4,844.8,1,585,468,-57,0,0,0,0,1,1,0
13968,0.51,3.874,-0.323242,-1.252239508,24.5,0,5,72,1804.8,1804.8,1804.8,1804.8,2419.2,2419.2,2419.2,844.8,1,585,468,-57,0,0,0,0,1,1,0
13969,0.51,3.874,-0.343749,-1.331683626,24.5,0,5,87,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,585,468,-57,0,0,0,0,1,1,0
13970,0.51,3.874,-0.327636,-1.269261864,24.5,0,5,87,1804.8,1804.8,1804.8,1804.8,1382.4,1382.4,1382.4,844.8,1,585,468,-57,0,0,0,0,1,1,0
13971,0.51,3.869,-0.081054,-0.313597926,24.5,0,5,50,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,585,468,-57,0,0,0,0,1,1,0
13972,0.51,3.869,-0.081054,-0.313597926,24.5,0,5,50,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,585,468,-57,0,0,0,0,1,1,0
13973,0.51,3.869,-0.305175,-1.180722075,24.5,0,5,50,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,585,468,-57,0,0,0,0,1,1,0
13974,0.51,3.869,-0.269042,-1.040923498,24.5,0,5,50,1612.8,1612.8,1612.8,1612.8,710.4,710.4,710.4,844.8,1,585,468,-57,0,0,0,0,1,1,0
13975,0.51,3.869,-0.485839,-1.879711091,24.5,0,5,50,1804.8,1804.8,1804.8,1804.8,1056.0,1056.0,1056.0,844.8,1,585,468,-57,0,0,0,0,1,1,0
13976,0.51,3.85,-0.34912,-1.344112,24.5,0,5,87,1708.8,1708.8,1708.8,1708.8,2419.2,2419.2,2419.2,844.8,1,585,468,-57,0,0,0,0,1,1,0
13977,0.51,3.855,-0.265136,-1.02209928,24.5,0,5,87,1804.8,1804.8,1804.8,1804.8,2246.4,2246.4,2246.4,844.8,1,585,468,-57,0,0,0,0,1,1,0
13978,0.51,3.853,-0.298827,-1.151380431,24.5,0,5,50,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,585,468,-57,0,0,0,0,1,1,0
13979,0.51,3.869,-0.016113,-0.062341197,24.5,0,5,89,1516.8,1516.8,1516.8,1516.8,1056.0,1056.0,1056.0,3187.2,1,585,468,-57,0,0,0,0,1,1,0
13980,0.51,3.873,-0.593261,-2.297699853,24.5,0,5,50,1804.8,1804.8,1804.8,1804.8,1171.2,1171.2,1171.2,844.8,1,585,468,-57,0,0,0,0,1,1,0
13981,0.51,3.873,-0.230956,-0.894492588,24.5,0,5,50,1804.8,1804.8,1804.8,1804.8,940.8,940.8,940.8,844.8,1,585,468,-57,0,0,0,0,1,1,0
13982,0.51,3.847,-0.378906,-1.457651382,24.5,0,5,68,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,585,468,-57,0,0,0,0,1,1,0
13983,0.51,3.847,-0.388183,-1.493340001,24.5,0,5,87,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,585,468,-57,0,0,0,0,1,1,0
13984,0.51,3.843,-0.440917,-1.694444031,24.5,0,5,50,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,585,468,-57,0,0,0,0,1,1,0
13985,0.51,3.855,-0.286132,-1.10303886,24.5,0,5,56,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,585,468,-57,0,0,144,0,1,1,0
13986,0.51,3.855,-0.286132,-1.10303886,24.5,0,5,50,1804.8,1804.8,1804.8,1804.8,825.6,825.6,825.6,844.8,1,585,468,-57,0,0,0,0,1,1,0
13987,0.51,3.855,-0.335937,-1.295037135,24.5,0,5,50,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,585,468,-57,0,0,0,0,1,1,0
13988,0.51,3.872,-0.036621,-0.141796512,24.5,0,5,41,1420.8,1420.8,1420.8,1420.8,710.4,710.4,710.4,844.8,1,585,468,-57,0,0,0,0,1,1,0
13989,0.51,3.872,-0.036621,-0.141796512,24.5,0,5,50,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,585,468,-57,0,0,0,0,1,1,0
13990,0.51,3.873,-0.012695,-0.049167735,24.5,0,5,50,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,585,468,-57,0,0,0,0,1,1,0
13991,0.51,3.873,-0.180663,-0.699707799,24.5,0,5,50,1804.8,1804.8,1804.8,1804.8,1478.4,1478.4,1478.4,844.8,1,585,468,-57,0,0,0,0,1,1,0
13992,0.51,3.873,-0.180663,-0.699707799,24.5,0,5,50,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,585,468,-57,0,0,0,0,1,1,0
13993,0.51,3.873,-0.399413,-1.546926549,24.5,0,5,75,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,585,468,-57,0,0,0,0,1,1,0
13994,0.51,3.873,-0.172363,-0.667561899,24.5,0,5,50,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,585,468,-57,0,0,0,0,1,1,0
13995,0.51,3.872,-0.01416,-0.05482752,24.5,0,5,50,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,585,468,-57,0,0,0,0,1,1,0
13996,0.51,3.872,-0.229003,-0.886699616,24.5,0,5,50,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,585,468,-57,0,0,0,0,1,1,0
13997,0.51,3.872,-0.310546,-1.202434112,24.5,0,5,41,1804.8,1804.8,1804.8,1804.8,1286.4,1286.4,1286.4,844.8,1,585,468,-57,0,0,0,0,1,1,0
13998,0.51,3.872,-0.19287,-0.74679264,24.5,0,5,50,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,585,468,-57,0,0,0,0,1,1,0
13999,0.51,3.872,-0.225097,-0.871575584,24.5,0,5,50,1804.8,1804.8,1804.8,1804.8,2419.2,2419.2,2419.2,844.8,1,585,468,-57,0,0,0,0,1,1,0
14000,0.51,3.873,-0.016113,-0.062405649,24.5,0,5,64,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,585,468,-57,0,0,0,0,1,1,0
14001,0.51,3.856,-0.26123,-1.00730288,24.5,0,5,50,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,585,468,-57,0,0,0,0,1,1,0
14002,0.51,3.856,-0.26123,-1.00730288,24.5,0,5,50,691.2,691.2,691.2,691.2,2246.4,2246.4,2246.4,844.8,1,585,468,-57,0,0,0,0,1,1,0
14003,0.51,3.856,-0.308105,-1.18805288,24.5,0,5,44,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,585,468,-57,0,0,0,0,1,1,0
14004,0.51,3.871,-0.036621,-0.141759891,24.5,0,5,72,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,585,468,-57,0,0,0,0,1,1,0
14005,0.51,3.862,-0.156738,-0.605322156,24.5,0,5,48,1804.8,1516.8,1516.8,1516.8,710.4,710.4,710.4,844.8,1,585,468,-57,0,0,0,0,1,1,0
14006,0.51,3.862,-0.16748,-0.64680776,24.5,0,5,49,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,585,468,-57,0,0,0,0,1,1,0
14007,0.51,3.85,-0.33789,-1.3008765,24.5,0,5,44,1612.8,1612.8,1612.8,1612.8,710.4,710.4,710.4,844.8,1,585,468,-57,0,0,0,0,1,1,0
14008,0.51,3.873,-0.014648,-0.056731704,24.5,0,5,84,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,585,468,-57,0,0,0,0,1,1,0
14009,0.51,3.87,-0.426269,-1.64966103,24.5,0,5,84,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,585,468,-57,0,0,0,0,1,1,0
14010,0.51,3.87,-0.60498,-2.3412726,24.5,0,5,87,1804.8,1804.8,1804.8,1804.8,2419.2,2419.2,2419.2,844.8,1,585,468,-57,0,0,0,0,1,1,0
14011,0.51,3.87,-0.663085,-2.56613895,24.5,0,5,87,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,585,468,-57,0,0,0,0,1,1,0
14012,0.51,3.87,-0.604491,-2.33938017,24.5,0,5,81,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,585,468,-57,0,0,0,0,1,1,0
14013,0.51,3.87,-0.416503,-1.61186661,24.5,0,5,87,1804.8,1804.8,1804.8,1804.8,2246.4,2246.4,2246.4,844.8,1,585,468,-57,0,0,0,0,1,1,0
14014,0.51,3.866,-0.048828,-0.188769048,24.5,0,5,50,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,585,468,-57,0,0,0,0,1,1,0
14015,0.51,3.848,-0.330077,-1.270136296,24.5,0,5,44,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,585,468,-57,0,0,0,0,1,1,0
14016,0.51,3.848,-0.437499,-1.683496152,24.5,0,5,87,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,585,468,-57,0,0,0,0,1,1,0
14017,0.51,3.869,-0.016113,-0.062341197,24.5,0,5,44,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,585,468,-57,0,0,0,0,1,1,0
14018,0.51,3.869,-0.016113,-0.062341197,24.5,0,5,60,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,585,468,-57,0,0,0,0,1,1,0
14019,0.51,3.869,-0.257812,-0.997474628,24.5,0,5,37,979.2,979.2,979.2,979.2,710.4,710.4,710.4,844.8,1,585,468,-57,0,0,0,0,1,1,0
14020,0.51,3.869,-0.339843,-1.314852567,24.5,0,5,37,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,585,468,-57,0,0,0,0,1,1,0
14021,0.51,3.869,-0.339843,-1.314852567,24.5,0,5,56,1516.8,1516.8,1516.8,1516.8,940.8,940.8,940.8,844.8,1,585,468,-57,0,0,0,0,1,1,0
14022,0.51,3.869,-0.01416,-0.05478504,24.5,0,5,50,1804.8,1804.8,1804.8,1804.8,825.6,825.6,825.6,844.8,1,585,468,-57,0,0,0,0,1,1,0
14023,0.51,3.869,-0.01416,-0.05478504,24.5,0,5,39,1804.8,1804.8,1804.8,1804.8,825.6,825.6,825.6,844.8,1,585,468,-57,0,0,0,0,1,1,0
14024,0.51,3.869,-0.213867,-0.827451423,24.5,0,5,50,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,585,468,-57,0,0,0,0,1,1,0
14025,0.51,3.869,-0.197265,-0.763218285,24.5,0,5,50,1516.8,1516.8,1516.8,1516.8,710.4,710.4,710.4,844.8,1,585,468,-57,0,0,0,0,1,1,0
14026,0.51,3.869,-0.319335,-1.235507115,24.5,0,5,74,1804.8,1804.8,1804.8,1804.8,825.6,825.6,825.6,844.8,1,585,468,-57,0,0,0,0,1,1,0
14027,0.51,3.848,-0.32373,-1.24571304,24.5,0,5,41,883.2,883.2,883.2,883.2,710.4,710.4,710.4,844.8,1,585,468,-57,0,0,0,0,1,1,0
14028,0.51,3.848,-0.32373,-1.24571304,24.5,0,5,87,1804.8,1804.8,1804.8,1804.8,2419.2,2419.2,2419.2,844.8,1,585,468,-57,0,0,0,0,1,1,0
14029,0.51,3.848,-0.319824,-1.230682752,24.5,0,5,50,1420.8,1420.8,1420.8,1420.8,710.4,710.4,710.4,844.8,1,585,468,-57,0,0,0,0,1,1,0
14030,0.51,3.869,-0.014648,-0.056673112,24.5,0,5,87,1804.8,1804.8,1804.8,1804.8,2419.2,2419.2,2419.2,844.8,1,585,468,-57,0,0,0,0,1,1,0
14031,0.51,3.869,-0.601562,-2.327443378,24.5,0,5,50,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,585,468,-57,0,0,0,0,1,1,0
14032,0.51,3.869,-0.412597,-1.596337793,24.5,0,5,87,1804.8,1804.8,1804.8,1804.8,1056.0,1056.0,1056.0,844.8,1,585,468,-57,0,0,0,0,1,1,0
14033,0.51,3.869,-0.398437,-1.541552753,24.5,0,5,87,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,585,468,-57,0,0,0,0,1,1,0
14034,0.51,3.827,-0.617675,-2.363842225,24.5,0,5,87,1804.8,1804.8,1804.8,1804.8,940.8,940.8,940.8,844.8,1,585,468,-57,0,0,0,0,1,1,0
14035,0.51,3.849,-0.123535,-0.475486215,24.5,0,5,87,1804.8,1804.8,1804.8,1804.8,2419.2,2419.2,2419.2,844.8,1,585,468,-57,0,0,0,0,1,1,0
14036,0.51,3.859,-0.123535,-0.476721565,24.5,0,5,62,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,585,468,-57,0,0,0,0,1,1,0
14037,0.51,3.838,-0.436034,-1.673498492,24.5,0,5,87,1804.8,1804.8,1804.8,1804.8,1574.4,1574.4,1574.4,844.8,1,585,468,-57,0,0,0,0,1,1,0
14038,0.51,3.859,-0.125488,-0.484258192,24.5,0,5,77,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,585,468,-57,0,0,0,0,1,1,0
14039,0.51,3.84,-0.393066,-1.50937344,24.5,0,5,87,1804.8,1804.8,1804.8,1804.8,940.8,940.8,940.8,844.8,1,585,468,-57,0,0,0,0,1,1,0
14040,0.51,3.842,-0.382324,-1.468888808,24.5,0,5,63,1708.8,1708.8,1708.8,1708.8,2054.4,2054.4,2054.4,844.8,1,585,468,-57,0,0,0,0,1,1,0
14041,0.51,3.867,-0.025878,-0.100070226,24.5,0,5,68,1171.2,1171.2,1171.2,1171.2,1056.0,1056.0,1056.0,844.8,1,585,468,-57,0,0,0,0,1,1,0
14042,0.51,3.846,-0.335937,-1.292013702,24.5,0,5,50,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,585,468,-57,0,0,0,0,1,1,0
14043,0.51,3.868,-0.021972,-0.084987696,24.5,0,5,50,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,585,468,-57,0,0,0,0,1,1,0
14044,0.51,3.868,-0.021972,-0.084987696,24.5,0,5,50,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,585,468,-57,0,0,0,0,1,1,0
14045,0.51,3.868,-0.021484,-0.083100112,24.5,0,5,50,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,585,468,-57,0,0,0,0,1,1,0
14046,0.51,3.868,-0.302734,-1.170975112,24.5,0,5,50,1344.0,1344.0,1344.0,1344.0,710.4,710.4,710.4,844.8,1,585,468,-57,0,0,0,0,1,1,0
14047,0.51,3.868,-0.298339,-1.153975252,24.5,0,5,50,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,585,468,-57,0,0,0,0,1,1,0
14048,0.51,3.848,-0.302734,-1.164920432,24.5,0,5,50,1612.8,1612.8,1612.8,1612.8,1382.4,1382.4,1382.4,844.8,1,585,468,-57,0,0,0,0,1,1,0
14049,0.51,3.864,-0.064941,-0.250932024,24.5,0,5,50,1804.8,1804.8,1804.8,1804.8,1056.0,1056.0,1056.0,844.8,1,585,468,-57,0,0,0,0,1,1,0
14050,0.51,3.864,-0.072265,-0.27923196,24.5,0,5,56,1804.8,1804.8,1804.8,1804.8,1171.2,1171.2,1171.2,844.8,1,585,468,-57,0,0,0,0,1,1,0
14051,0.51,3.864,-0.072265,-0.27923196,24.5,0,5,72,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,585,468,-57,0,0,0,0,1,1,0
14052,0.51,3.863,-0.086914,-0.335748782,24.5,0,5,53,1804.8,1804.8,1804.8,1804.8,1286.4,1286.4,1286.4,844.8,1,585,468,-57,0,0,0,0,1,1,0
14053,0.51,3.867,-0.322265,-1.246198755,24.5,0,5,45,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,585,468,-57,0,0,0,0,1,1,0
14054,0.51,3.867,-0.322265,-1.246198755,24.5,0,5,50,1804.8,1804.8,1804.8,1804.8,825.6,825.6,825.6,844.8,1,585,468,-57,0,0,0,0,1,1,0
14055,0.51,3.867,-0.289062,-1.117802754,24.5,0,5,50,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,585,468,-57,0,0,0,0,1,1,0
14056,0.51,3.867,-0.158203,-0.611771001,24.5,0,5,50,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,585,468,-57,0,0,0,0,1,1,0
14057,0.51,3.843,-0.365234,-1.403594262,24.5,0,5,89,1804.8,1804.8,1804.8,1804.8,2419.2,2419.2,2419.2,1190.4,1,585,468,-57,0,0,0,0,1,1,0
14058,0.51,3.864,-0.063476,-0.245271264,24.5,0,5,84,1804.8,1804.8,1804.8,1804.8,940.8,940.8,940.8,844.8,1,585,468,-57,0,0,0,0,1,1,0
14059,0.51,3.864,-0.216308,-0.835814112,24.5,0,5,41,1804.8,1804.8,1804.8,1804.8,940.8,940.8,940.8,844.8,1,585,468,-57,0,0,0,0,1,1,0
14060,0.51,3.864,-0.275878,-1.065992592,24.5,0,5,48,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,585,468,-57,0,0,0,0,1,1,0
14061,0.51,3.864,-0.535644,-2.069728416,24.5,0,5,50,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,585,468,-57,0,0,0,0,1,1,0
14062,0.51,3.868,-0.021484,-0.083100112,24.5,0,5,84,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,585,468,-57,0,0,0,0,1,1,0
14063,0.51,3.868,-0.016113,-0.062325084,24.5,0,5,87,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,585,468,-57,0,0,0,0,1,1,0
14064,0.51,3.868,-0.015624,-0.060433632,24.5,0,5,45,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,585,468,-57,0,0,0,0,1,1,0
14065,0.51,3.866,-0.051757,-0.200092562,24.5,0,5,37,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,585,468,-57,0,0,0,0,1,1,0
14066,0.51,3.866,-0.051757,-0.200092562,24.5,0,5,50,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,585,468,-57,0,0,0,0,1,1,0
14067,0.51,3.866,-0.41162,-1.59132292,24.5,0,5,39,883.2,883.2,883.2,883.2,710.4,710.4,710.4,844.8,1,585,468,-57,0,0,0,0,1,1,0
14068,0.51,3.868,-0.01416,-0.05477088,24.5,0,5,89,1804.8,1804.8,1804.8,1804.8,1574.4,1574.4,1574.4,844.8,1,585,468,-57,0,0,0,0,1,1,0
14069,0.51,3.868,-0.024902,-0.096320936,24.5,0,5,50,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,585,468,-57,0,0,0,0,1,1,0
14070,0.51,3.868,-0.024902,-0.096320936,24.5,0,5,45,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,585,468,-57,0,0,0,0,1,1,0
14071,0.51,3.868,-0.378906,-1.465608408,24.5,0,5,29,1804.8,1804.8,1804.8,1516.8,710.4,710.4,710.4,844.8,1,585,468,-57,0,0,0,0,1,1,0
14072,0.51,3.868,-0.378906,-1.465608408,24.5,0,5,41,1804.8,1804.8,1804.8,1804.8,940.8,940.8,940.8,844.8,1,585,468,-57,0,0,0,0,1,1,0
14073,0.51,3.868,-0.216308,-0.836679344,24.5,0,5,50,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,585,468,-57,0,0,0,0,1,1,0
14074,0.51,3.867,-0.017089,-0.066083163,24.5,0,5,50,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,585,468,-57,0,0,0,0,1,1,0
14075,0.51,3.867,-0.017089,-0.066083163,24.5,0,5,53,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,585,468,-57,0,0,0,0,1,1,0
14076,0.51,3.867,-0.29541,-1.14235047,24.5,0,5,50,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,585,468,-57,0,0,0,0,1,1,0
14077,0.51,3.867,-0.29541,-1.14235047,24.5,0,5,87,1804.8,1804.8,1804.8,1804.8,1958.4,1958.4,1958.4,844.8,1,585,468,-57,0,0,0,0,1,1,0
14078,0.51,3.867,-0.297851,-1.151789817,24.5,0,5,50,1516.8,1516.8,1516.8,1516.8,2054.4,2054.4,2054.4,844.8,1,585,468,-57,0,0,0,0,1,1,0
14079,0.51,3.867,-0.025878,-0.100070226,24.5,0,5,87,1804.8,1804.8,1804.8,1804.8,2054.4,2054.4,2054.4,844.8,1,585,468,-57,0,0,0,0,1,1,0
14080,0.51,3.867,-0.329101,-1.272633567,24.5,0,5,50,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,585,468,-57,0,0,0,0,1,1,0
14081,0.51,3.867,-0.816894,-3.158929098,24.5,0,5,87,1708.8,1708.8,1708.8,1708.8,1286.4,1286.4,1286.4,844.8,1,585,468,-57,0,0,0,0,1,1,0
14082,0.51,3.867,-0.225097,-0.870450099,24.5,0,5,50,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,585,468,-57,0,0,0,0,1,1,0
14083,0.51,3.867,-0.547363,-2.116652721,24.5,0,5,87,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,585,468,-57,0,0,0,0,1,1,0
14084,0.51,3.867,-0.547363,-2.116652721,24.5,0,5,87,1804.8,1804.8,1804.8,1804.8,940.8,940.8,940.8,844.8,1,585,468,-57,0,0,0,0,1,1,0
14085,0.51,3.867,-0.332519,-1.285850973,24.5,0,5,87,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,585,468,-57,0,0,0,0,1,1,0
14086,0.51,3.867,-0.308105,-1.191442035,24.5,0,5,87,1804.8,1804.8,1804.8,1804.8,940.8,940.8,940.8,844.8,1,585,468,-57,0,0,0,0,1,1,0
14087,0.51,3.867,-0.377441,-1.459564347,24.5,0,5,85,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,585,468,-57,0,0,0,0,1,1,0
14088,0.51,3.867,-0.336913,-1.302842571,24.5,0,5,87,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,585,468,-57,0,0,0,0,1,1,0
14089,0.51,3.867,-0.321288,-1.242420696,24.5,0,5,37,979.2,979.2,979.2,979.2,710.4,710.4,710.4,844.8,1,585,468,-57,0,0,0,0,1,1,0
14090,0.51,3.867,-0.291015,-1.125355005,24.5,0,5,39,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,585,468,-57,0,0,0,0,1,1,0
14091,0.51,3.867,-0.174804,-0.675967068,24.5,0,5,50,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,585,468,-57,0,0,0,0,1,1,0
14092,0.51,3.867,-0.390624,-1.510543008,24.5,0,5,50,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,585,468,-57,0,0,0,0,1,1,0
14093,0.51,3.867,-0.282714,-1.093255038,24.5,0,5,50,1804.8,1804.8,1804.8,1804.8,825.6,825.6,825.6,844.8,1,585,468,-57,0,0,0,0,1,1,0
14094,0.51,3.867,-0.199218,-0.770376006,24.5,0,5,45,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,585,468,-57,0,0,0,0,1,1,0
14095,0.51,3.867,-0.239257,-0.925206819,24.5,0,5,50,1804.8,1804.8,1804.8,1804.8,1574.4,1574.4,1574.4,844.8,1,585,468,-57,0,0,0,0,1,1,0
14096,0.51,3.867,-0.295898,-1.144237566,24.5,0,5,31,1804.8,1804.8,1804.8,1804.8,825.6,825.6,825.6,844.8,1,585,468,-57,0,0,0,0,1,1,0
14097,0.51,3.867,-0.304199,-1.176337533,24.5,0,5,50,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,585,468,-57,0,0,0,0,1,1,0
14098,0.51,3.867,-0.388671,-1.502990757,24.5,0,5,37,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,585,468,-57,0,0,0,0,1,1,0
